date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift
2016-05-16 19:00:00,115.0,97.5919806124697,155.0,96.66666666666669,110.0,155.03305785123968
2016-05-16 20:00:00,96.66666666666669,97.5919806124697,155.0,246.66666666666663,95.0,155.06611570247935
2016-05-16 21:00:00,68.33333333333333,97.5919806124697,155.0,203.33333333333331,71.66666666666667,155.099173553719
2016-05-16 22:00:00,46.66666666666666,97.5919806124697,155.0,86.66666666666667,71.66666666666667,155.13223140495867
2016-05-16 23:00:00,60.0,97.5919806124697,155.0,83.33333333333333,60.0,155.16528925619835
2016-05-17 00:00:00,50.0,97.5919806124697,155.0,61.66666666666666,51.66666666666666,155.19834710743802
2016-05-17 01:00:00,55.0,97.5919806124697,155.0,53.333333333333336,55.0,155.23140495867767
2016-05-17 02:00:00,51.66666666666666,97.5919806124697,155.0,56.66666666666666,56.66666666666666,155.26446280991735
2016-05-17 03:00:00,53.333333333333336,97.5919806124697,155.0,53.333333333333336,56.66666666666666,155.29752066115702
2016-05-17 04:00:00,53.333333333333336,97.5919806124697,155.0,55.0,50.0,155.3305785123967
2016-05-17 05:00:00,58.333333333333336,97.5919806124697,155.0,51.66666666666666,71.66666666666667,155.36363636363637
2016-05-17 06:00:00,56.66666666666666,97.5919806124697,155.0,53.333333333333336,63.333333333333336,155.39669421487602
2016-05-17 07:00:00,65.0,97.5919806124697,155.0,61.66666666666666,60.0,155.4297520661157
2016-05-17 08:00:00,56.66666666666666,97.5919806124697,155.0,88.33333333333333,56.66666666666666,155.46280991735537
2016-05-17 09:00:00,51.66666666666666,97.5919806124697,155.0,70.0,55.0,155.49586776859505
2016-05-17 10:00:00,53.333333333333336,97.5919806124697,155.0,148.33333333333334,53.333333333333336,155.52892561983472
2016-05-17 11:00:00,51.66666666666666,97.5919806124697,155.0,103.33333333333331,56.66666666666666,155.56198347107437
2016-05-17 12:00:00,53.333333333333336,97.5919806124697,155.0,206.66666666666663,58.333333333333336,155.59504132231405
2016-05-17 13:00:00,41.66666666666666,97.5919806124697,155.0,266.6666666666667,53.333333333333336,155.62809917355372
2016-05-17 14:00:00,53.333333333333336,97.5919806124697,155.0,88.33333333333333,53.333333333333336,155.6611570247934
2016-05-17 15:00:00,51.66666666666666,97.5919806124697,155.0,111.66666666666669,56.66666666666666,155.69421487603304
2016-05-17 16:00:00,66.66666666666667,97.5919806124697,155.0,88.33333333333333,63.333333333333336,155.72727272727272
2016-05-17 17:00:00,153.33333333333334,97.5919806124697,155.0,243.33333333333331,126.66666666666669,155.7603305785124
2016-05-17 18:00:00,100.0,97.5919806124697,155.0,155.0,101.66666666666669,155.79338842975207
2016-05-17 19:00:00,123.33333333333331,97.33661202185793,100.0,115.0,105.0,100.0147589373565
2016-05-17 20:00:00,118.33333333333331,97.33661202185793,100.0,96.66666666666669,95.0,100.02951787471302
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953
2016-05-17 22:00:00,46.66666666666666,97.33661202185793,100.0,46.66666666666666,58.333333333333336,100.05903574942604
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.66666666666666,100.07379468678255
2016-05-18 00:00:00,51.66666666666666,97.33661202185793,100.0,50.0,51.66666666666666,100.08855362413907
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.66666666666666,100.10331256149557
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.66666666666666,56.66666666666666,100.11807149885209
2016-05-18 03:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086
2016-05-18 04:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,51.66666666666666,100.1475893735651
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.66666666666666,110.0,100.17710724827812
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464
2016-05-18 08:00:00,61.66666666666666,97.33661202185793,100.0,56.66666666666666,161.66666666666666,100.20662512299114
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.66666666666666,65.0,100.22138406034766
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.66666666666666,55.0,100.25090193506068
2016-05-18 12:00:00,56.66666666666666,97.33661202185793,100.0,53.333333333333336,56.66666666666666,100.26566087241719
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.66666666666666,73.33333333333333,100.28041980977369
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.66666666666666,76.66666666666667,100.30993768448671
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323
2016-05-18 17:00:00,118.33333333333331,97.33661202185793,100.0,153.33333333333334,91.66666666666669,100.33945555919973
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666669,100.35421449655625
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333331,95.0,178.37346783816034
2016-05-18 20:00:00,223.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,85.0,178.41360234298733
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.4537368478143
2016-05-18 22:00:00,51.66666666666666,97.17035350249402,178.33333333333334,46.66666666666666,55.0,178.4938713526413
2016-05-18 23:00:00,56.66666666666666,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.5340058574683
2016-05-19 00:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.57414036229528
2016-05-19 01:00:00,51.66666666666666,97.17035350249402,178.33333333333334,53.333333333333336,56.66666666666666,178.61427486712225
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.65440937194924
2016-05-19 03:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,50.0,178.69454387677624
2016-05-19 04:00:00,56.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.73467838160323
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.7748128864302
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.66666666666666,51.66666666666666,178.89521640091118
2016-05-19 09:00:00,36.66666666666666,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514
2016-05-19 11:00:00,51.66666666666666,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.66666666666666,55.0,179.05575442021913
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.66666666666666,179.0958889250461
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.66666666666666,179.1360234298731
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333331,179.21629243952708
2016-05-19 17:00:00,208.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,208.33333333333331,179.25642694435405
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104
2016-05-19 19:00:00,98.33333333333331,97.0136647299333,120.0,143.33333333333334,123.33333333333331,120.02098805295448
2016-05-19 20:00:00,118.33333333333331,97.0136647299333,120.0,223.33333333333331,100.0,120.04197610590894
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.66666666666666,60.0,120.08395221181789
2016-05-19 23:00:00,56.66666666666666,97.0136647299333,120.0,56.66666666666666,56.66666666666666,120.10494026477237
2016-05-20 00:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,55.0,120.12592831772683
2016-05-20 01:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,53.333333333333336,120.14691637068131
2016-05-20 02:00:00,36.66666666666666,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.66666666666666,58.333333333333336,120.18889247659025
2016-05-20 04:00:00,51.66666666666666,97.0136647299333,120.0,56.66666666666666,50.0,120.20988052954472
2016-05-20 05:00:00,61.66666666666666,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814
2016-05-20 08:00:00,126.66666666666669,97.0136647299333,120.0,53.333333333333336,338.3333333333333,120.2938327413626
2016-05-20 09:00:00,73.33333333333333,97.0136647299333,120.0,36.66666666666666,93.33333333333331,120.31482079431709
2016-05-20 10:00:00,81.66666666666667,97.0136647299333,120.0,55.0,73.33333333333333,120.33580884727155
2016-05-20 11:00:00,73.33333333333333,97.0136647299333,120.0,51.66666666666666,355.0,120.35679690022603
2016-05-20 12:00:00,71.66666666666667,97.0136647299333,120.0,55.0,301.6666666666667,120.3777849531805
2016-05-20 13:00:00,61.66666666666666,97.0136647299333,120.0,50.0,268.3333333333333,120.39877300613497
2016-05-20 14:00:00,60.0,97.0136647299333,120.0,63.333333333333336,318.3333333333333,120.41976105908944
2016-05-20 15:00:00,46.66666666666666,97.0136647299333,120.0,81.66666666666667,201.66666666666663,120.44074911204392
2016-05-20 16:00:00,48.333333333333336,97.0136647299333,120.0,90.0,351.6666666666667,120.46173716499838
2016-05-20 17:00:00,75.0,97.0136647299333,120.0,208.33333333333331,231.66666666666663,120.48272521795286
2016-05-20 18:00:00,78.33333333333333,97.0136647299333,120.0,120.0,348.3333333333333,120.50371327090733
2016-05-20 19:00:00,65.0,96.79478966474481,78.33333333333333,98.33333333333331,208.33333333333331,78.34080956958239
2016-05-20 20:00:00,70.0,96.79478966474481,78.33333333333333,118.33333333333331,120.0,78.34828580583147
2016-05-20 21:00:00,65.0,96.79478966474481,78.33333333333333,66.66666666666667,63.333333333333336,78.35576204208053
2016-05-20 22:00:00,53.333333333333336,96.79478966474481,78.33333333333333,50.0,55.0,78.36323827832959
2016-05-20 23:00:00,45.0,96.79478966474481,78.33333333333333,56.66666666666666,61.66666666666666,78.37071451457865
2016-05-21 00:00:00,48.333333333333336,96.79478966474481,78.33333333333333,51.66666666666666,58.333333333333336,78.37819075082773
2016-05-21 01:00:00,51.66666666666666,96.79478966474481,78.33333333333333,51.66666666666666,63.333333333333336,78.38566698707679
2016-05-21 02:00:00,56.66666666666666,96.79478966474481,78.33333333333333,36.66666666666666,60.0,78.39314322332585
2016-05-21 03:00:00,48.333333333333336,96.79478966474481,78.33333333333333,58.333333333333336,60.0,78.40061945957491
2016-05-21 04:00:00,56.66666666666666,96.79478966474481,78.33333333333333,51.66666666666666,60.0,78.40809569582399
2016-05-21 05:00:00,51.66666666666666,96.79478966474481,78.33333333333333,61.66666666666666,56.66666666666666,78.41557193207305
2016-05-21 06:00:00,60.0,96.79478966474481,78.33333333333333,66.66666666666667,63.333333333333336,78.42304816832211
2016-05-21 07:00:00,56.66666666666666,96.79478966474481,78.33333333333333,80.0,113.33333333333331,78.43052440457117
2016-05-21 08:00:00,208.33333333333331,96.79478966474481,78.33333333333333,126.66666666666669,133.33333333333334,78.43800064082025
2016-05-21 09:00:00,310.0,96.79478966474481,78.33333333333333,73.33333333333333,118.33333333333331,78.44547687706931
2016-05-21 10:00:00,383.3333333333333,96.79478966474481,78.33333333333333,81.66666666666667,158.33333333333334,78.45295311331837
2016-05-21 11:00:00,431.6666666666667,96.79478966474481,78.33333333333333,73.33333333333333,96.66666666666669,78.46042934956745
2016-05-21 12:00:00,228.33333333333331,96.79478966474481,78.33333333333333,71.66666666666667,116.66666666666669,78.46790558581651
2016-05-21 13:00:00,343.3333333333333,96.79478966474481,78.33333333333333,61.66666666666666,113.33333333333331,78.47538182206557
2016-05-21 14:00:00,303.3333333333333,96.79478966474481,78.33333333333333,60.0,106.66666666666669,78.48285805831463
2016-05-21 15:00:00,361.6666666666667,96.79478966474481,78.33333333333333,46.66666666666666,130.0,78.49033429456371
2016-05-21 16:00:00,100.0,96.79478966474481,78.33333333333333,48.333333333333336,111.66666666666669,78.49781053081277
2016-05-21 17:00:00,95.0,96.79478966474481,78.33333333333333,75.0,241.66666666666663,78.50528676706183
2016-05-21 18:00:00,125.0,96.79478966474481,78.33333333333333,78.33333333333333,166.66666666666666,78.5127630033109
2016-05-21 19:00:00,108.33333333333331,97.20650561559653,125.0,65.0,90.0,125.02225755166931
2016-05-21 20:00:00,95.0,97.20650561559653,125.0,70.0,86.66666666666667,125.04451510333864
2016-05-21 21:00:00,135.0,97.20650561559653,125.0,65.0,75.0,125.06677265500795
2016-05-21 22:00:00,73.33333333333333,97.20650561559653,125.0,53.333333333333336,61.66666666666666,125.08903020667726
2016-05-21 23:00:00,148.33333333333334,97.20650561559653,125.0,45.0,48.333333333333336,125.11128775834658
2016-05-22 00:00:00,60.0,97.20650561559653,125.0,48.333333333333336,53.333333333333336,125.1335453100159
2016-05-22 01:00:00,56.66666666666666,97.20650561559653,125.0,51.66666666666666,55.0,125.15580286168522
2016-05-22 02:00:00,51.66666666666666,97.20650561559653,125.0,56.66666666666666,51.66666666666666,125.17806041335453
2016-05-22 03:00:00,53.333333333333336,97.20650561559653,125.0,48.333333333333336,40.0,125.20031796502384
2016-05-22 04:00:00,55.0,97.20650561559653,125.0,56.66666666666666,51.66666666666666,125.22257551669317
2016-05-22 05:00:00,50.0,97.20650561559653,125.0,51.66666666666666,56.66666666666666,125.24483306836248
2016-05-22 06:00:00,58.333333333333336,97.20650561559653,125.0,60.0,51.66666666666666,125.2670906200318
2016-05-22 07:00:00,63.333333333333336,97.20650561559653,125.0,56.66666666666666,93.33333333333331,125.2893481717011
2016-05-22 08:00:00,190.0,97.20650561559653,125.0,208.33333333333331,118.33333333333331,125.31160572337043
2016-05-22 09:00:00,113.33333333333331,97.20650561559653,125.0,310.0,101.66666666666669,125.33386327503975
2016-05-22 10:00:00,201.66666666666663,97.20650561559653,125.0,383.3333333333333,108.33333333333331,125.35612082670906
2016-05-22 11:00:00,343.3333333333333,97.20650561559653,125.0,431.6666666666667,105.0,125.37837837837837
2016-05-22 12:00:00,126.66666666666669,97.20650561559653,125.0,228.33333333333331,96.66666666666669,125.4006359300477
2016-05-22 13:00:00,103.33333333333331,97.20650561559653,125.0,343.3333333333333,136.66666666666666,125.42289348171701
2016-05-22 14:00:00,106.66666666666669,97.20650561559653,125.0,303.3333333333333,88.33333333333333,125.44515103338632
2016-05-22 15:00:00,96.66666666666669,97.20650561559653,125.0,361.6666666666667,93.33333333333331,125.46740858505565
2016-05-22 16:00:00,88.33333333333333,97.20650561559653,125.0,100.0,143.33333333333334,125.48966613672496
2016-05-22 17:00:00,265.0,97.20650561559653,125.0,95.0,236.66666666666663,125.51192368839428
2016-05-22 18:00:00,120.0,97.20650561559653,125.0,125.0,98.33333333333331,125.53418124006359
2016-05-22 19:00:00,96.66666666666669,97.34227129337539,120.0,108.33333333333331,96.66666666666669,120.020511202272
2016-05-22 20:00:00,116.66666666666669,97.34227129337539,120.0,95.0,246.66666666666663,120.04102240454402
2016-05-22 21:00:00,88.33333333333333,97.34227129337539,120.0,135.0,203.33333333333331,120.06153360681603
2016-05-22 22:00:00,78.33333333333333,97.34227129337539,120.0,73.33333333333333,86.66666666666667,120.08204480908805
2016-05-22 23:00:00,60.0,97.34227129337539,120.0,148.33333333333334,83.33333333333333,120.10255601136005
2016-05-23 00:00:00,58.333333333333336,97.34227129337539,120.0,60.0,61.66666666666666,120.12306721363205
2016-05-23 01:00:00,51.66666666666666,97.34227129337539,120.0,56.66666666666666,53.333333333333336,120.14357841590407
2016-05-23 02:00:00,58.333333333333336,97.34227129337539,120.0,51.66666666666666,56.66666666666666,120.16408961817608
2016-05-23 03:00:00,51.66666666666666,97.34227129337539,120.0,53.333333333333336,53.333333333333336,120.1846008204481
2016-05-23 04:00:00,50.0,97.34227129337539,120.0,55.0,55.0,120.2051120227201
2016-05-23 05:00:00,66.66666666666667,97.34227129337539,120.0,50.0,51.66666666666666,120.2256232249921
2016-05-23 06:00:00,60.0,97.34227129337539,120.0,58.333333333333336,53.333333333333336,120.24613442726412
2016-05-23 07:00:00,56.66666666666666,97.34227129337539,120.0,63.333333333333336,61.66666666666666,120.26664562953613
2016-05-23 08:00:00,51.66666666666666,97.34227129337539,120.0,190.0,88.33333333333333,120.28715683180815
2016-05-23 09:00:00,55.0,97.34227129337539,120.0,113.33333333333331,70.0,120.30766803408015
2016-05-23 10:00:00,51.66666666666666,97.34227129337539,120.0,201.66666666666663,148.33333333333334,120.32817923635216
2016-05-23 11:00:00,56.66666666666666,97.34227129337539,120.0,343.3333333333333,103.33333333333331,120.34869043862417
2016-05-23 12:00:00,61.66666666666666,97.34227129337539,120.0,126.66666666666669,206.66666666666663,120.36920164089618
2016-05-23 13:00:00,56.66666666666666,97.34227129337539,120.0,103.33333333333331,266.6666666666667,120.3897128431682
2016-05-23 14:00:00,58.333333333333336,97.34227129337539,120.0,106.66666666666669,88.33333333333333,120.4102240454402
2016-05-23 15:00:00,73.33333333333333,97.34227129337539,120.0,96.66666666666669,111.66666666666669,120.4307352477122
2016-05-23 16:00:00,156.66666666666666,97.34227129337539,120.0,88.33333333333333,88.33333333333333,120.45124644998423
2016-05-23 17:00:00,380.0,97.34227129337539,120.0,265.0,243.33333333333331,120.47175765225623
2016-05-23 18:00:00,123.33333333333331,97.34227129337539,120.0,120.0,155.0,120.49226885452825
2016-05-23 19:00:00,120.0,97.24274681694844,123.33333333333331,96.66666666666669,115.0,123.3547343146466
2016-05-23 20:00:00,105.0,97.24274681694844,123.33333333333331,116.66666666666669,96.66666666666669,123.3761352959599
2016-05-23 21:00:00,68.33333333333333,97.24274681694844,123.33333333333331,88.33333333333333,68.33333333333333,123.39753627727319
2016-05-23 22:00:00,63.333333333333336,97.24274681694844,123.33333333333331,78.33333333333333,46.66666666666666,123.41893725858647
2016-05-23 23:00:00,58.333333333333336,97.24274681694844,123.33333333333331,60.0,60.0,123.44033823989976
2016-05-24 00:00:00,50.0,97.24274681694844,123.33333333333331,58.333333333333336,50.0,123.46173922121305
2016-05-24 01:00:00,56.66666666666666,97.24274681694844,123.33333333333331,51.66666666666666,55.0,123.48314020252634
2016-05-24 02:00:00,55.0,97.24274681694844,123.33333333333331,58.333333333333336,51.66666666666666,123.50454118383963
2016-05-24 03:00:00,53.333333333333336,97.24274681694844,123.33333333333331,51.66666666666666,53.333333333333336,123.52594216515293
